Episode,Result,Total Reward,q_values,epsilon,max_step
428,Success,542682.6601119068,2868.021295438459,0.11702497557911415,19999
429,Success,491355.47966864373,3057.7268658269154,0.11643985070121858,19999
430,Fail,-11500,2821.108273592558,0.11585765144771248,19999
431,Success,405841.3503443208,2793.779395039641,0.11527836319047392,19999
432,Success,393904.8713893094,2843.0662362504686,0.11470197137452155,19999
433,Success,188821.51120715358,2747.0027299804933,0.11412846151764894,19999
434,Success,511139.3254469692,2826.8133505816936,0.1135578192100607,19999
435,Success,723446.067032144,3691.3769203951506,0.11299003011401039,19999
436,Fail,-26635,3031.703878410092,0.11242507996344034,19999
437,Success,122748.63727420979,2816.4192019391858,0.11186295456362313,19999
438,Success,177558.0002179079,2743.8141138959395,0.11130363979080501,19999
439,Success,542079.6879783773,2898.704149785166,0.11074712159185099,19999
440,Success,185214.31086688486,2754.685599399092,0.11019338598389174,19999
441,Success,367642.95699692686,2777.2760186188248,0.10964241905397228,19999
442,Success,333892.2235772579,2894.284936809585,0.10909420695870241,19999
443,Success,462985.1926236737,2817.016337412082,0.1085487359239089,19999
444,Success,172136.11673339573,2747.652620732643,0.10800599224428936,19999
445,Success,538565.1834304049,2828.828474751174,0.10746596228306791,19999
446,Success,30887.98498782312,2724.055023164958,0.10692863247165257,19999
447,Success,703232.3457371024,2965.5840437455076,0.1063939893092943,19999
448,Fail,26835,2750.5500355736986,0.10586201936274783,19999
449,Success,509736.40077491186,2726.497601736611,0.10533270926593409,19999
450,Success,482397.9576285149,2940.347280367786,0.10480604571960442,19999
451,Fail,-19510,2744.2783677097573,0.1042820154910064,19999
452,Success,686402.2834938144,2952.592807877782,0.10376060541355137,19999
453,Fail,-7385,2734.5299111399977,0.1032418023864836,19999
454,Success,541196.2313297929,2861.658641025262,0.10272559337455119,19999
455,Success,55762.59973875877,2734.250652204563,0.10221196540767843,19999
456,Success,656817.1159746688,2964.54210881515,0.10170090558064004,19999
457,Fail,-14840,2737.9304006488305,0.10119240105273684,19999
458,Success,609197.6898696714,2906.8918028214343,0.10068643904747315,19999
459,Fail,24125,2716.3898542116044,0.10018300685223579,19999
460,Success,713539.711290484,2890.149052502741,0.1,19999
461,Fail,18755,2771.878005189508,0.1,19999
462,Success,561071.2276362467,2832.9311503278664,0.1,19999
463,Success,25133.49089280086,2719.6960495562166,0.1,19999
464,Success,678114.9721532644,2931.809543961424,0.1,19999
465,Success,607258.540701231,3153.2685945753105,0.1,19999
466,Fail,2580,2927.2489216165486,0.1,19999
467,Success,703638.529575344,3097.2331259174803,0.1,19999
468,Fail,17515,2890.1219489190676,0.1,19999
469,Fail,60815,2753.1558106209845,0.1,19999
470,Success,520517.37403695507,2862.0843234417375,0.1,19999
471,Success,75930.40379739288,2720.787214199616,0.1,19999
472,Success,669513.0976681551,2918.385571797717,0.1,19999
473,Fail,20340,2747.2186310219877,0.1,19999
474,Success,623730.8148259429,2877.654310081022,0.1,19999
475,Success,-878.8530977081903,2725.356528605411,0.1,19999
476,Success,686007.5321308603,2903.2661155737546,0.1,19999
477,Fail,-24100,2724.30640842687,0.1,19999
478,Success,695480.6321462988,2727.098132751909,0.1,19999
479,Fail,1140,2757.339074534318,0.1,19999
480,Success,520449.1105270471,2818.218270939562,0.1,19999
481,Success,617058.4888001097,2985.2120227189885,0.1,19999
482,Fail,-26385,2720.8444677491175,0.1,19999
483,Success,173258.9872794242,2715.9943807270747,0.1,19999
484,Success,616257.8336955288,2848.4467456369093,0.1,19999
485,Fail,36255,2717.3015200229493,0.1,19999
486,Success,663048.9278622306,3118.7022490946815,0.1,19999
487,Fail,27400,2723.810855241807,0.1,19999
488,Success,708215.524030936,2973.92474871716,0.1,19999
489,Fail,-24040,2759.6130883151327,0.1,19999
490,Success,518022.5853672184,2851.591684319325,0.1,19999
491,Success,655804.6181362277,3182.653839384118,0.1,19999
492,Fail,-26935,2728.2743810077036,0.1,19999
493,Success,188474.4236541889,2725.6862711589674,0.1,19999
494,Success,561622.7406848054,3030.902526135571,0.1,19999
495,Success,43555.39589109159,2714.5446200521783,0.1,19999
496,Success,700075.8650360127,2917.9877160202404,0.1,19999
497,Fail,22395,2757.6177416310525,0.1,19999
498,Success,491012.3031838123,2807.363011436653,0.1,19999
499,Success,346016.15926703066,2792.6433535883316,0.1,19999
500,Success,205338.172935842,2784.9664414236677,0.1,19999
501,Success,521712.5054596718,2819.5759223212262,0.1,19999
502,Success,545152.8026144514,3001.5609457837045,0.1,19999
503,Fail,-27510,2802.0837381637757,0.1,19999
504,Success,376271.37444423896,2773.904541191229,0.1,19999
505,Success,308738.129902104,2727.0165520957016,0.1,19999
506,Success,413565.96168470447,3167.582438061826,0.1,19999
507,Success,377821.01389901864,2785.7458254566254,0.1,19999
508,Success,215574.0822340247,2718.7869465989797,0.1,19999
509,Success,515844.06477503444,2839.529403838003,0.1,19999
510,Success,322794.816210851,3108.7282234942722,0.1,19999
511,Success,252684.3677261166,2715.0134888822204,0.1,19999
512,Success,472488.2614631294,2837.9558400275087,0.1,19999
513,Success,110087.60058200889,2692.1908913726697,0.1,19999
514,Success,655175.8870398412,2900.623309818278,0.1,19999
515,Success,543862.4905041954,3081.5824220309664,0.1,19999
516,Fail,-25135,2792.0170319334648,0.1,19999
517,Success,263145.4253051992,2720.8685690809225,0.1,19999
518,Success,525002.6272190053,2843.7092935063697,0.1,19999
519,Success,31021.988576221636,2695.9657966240266,0.1,19999
520,Success,712951.8710593752,2965.458850815254,0.1,19999
521,Fail,12290,2712.7964498339747,0.1,19999
522,Success,431897.79315894877,2747.324215113619,0.1,19999
523,Success,264295.0333448971,2713.351306045056,0.1,19999
524,Success,471064.80132202746,2820.51379627988,0.1,19999
525,Success,268531.7558210903,2725.6428940726832,0.1,19999
526,Success,357049.63378762535,2720.2112941386345,0.1,19999
527,Success,438832.6150810799,2793.4842258375406,0.1,19999
528,Success,181035.36609463417,2703.2700482642936,0.1,19999
529,Success,496960.03645196214,2766.223270509646,0.1,19999
530,Success,163412.1170487083,2694.6689577504817,0.1,19999
531,Success,552556.1106798596,2805.295027156814,0.1,19999
532,Success,725416.8659541501,3286.425055795837,0.1,19999
533,Success,534624.1072583476,3397.658919489884,0.1,19999
534,Fail,-10480,3076.998566179383,0.1,19999
535,Fail,9140,2815.0350308852658,0.1,19999
536,Fail,66615,2697.2882823162154,0.1,19999
537,Success,587999.0631455254,2764.420812044859,0.1,19999
538,Fail,27465,2700.02351684674,0.1,19999
539,Success,713019.2630754533,2922.2223843620823,0.1,19999
540,Fail,26585,2704.8263878759894,0.1,19999
541,Success,522891.9254706862,2969.116128368628,0.1,19999
542,Success,111427.1538596669,2688.131684368263,0.1,19999
543,Success,638651.5873478944,2882.3894365420424,0.1,19999
544,Success,408477.22599950316,2832.138227362386,0.1,19999
545,Fail,-24280,2727.992483361095,0.1,19999
546,Success,638182.7980217258,2878.18127779569,0.1,19999
547,Fail,445,2712.238211610474,0.1,19999
548,Success,570693.3848839875,2853.408387078483,0.1,19999
549,Success,6492.25831908924,2692.718559970983,0.1,19999
550,Success,661310.1551344034,3098.8380390098996,0.1,19999
551,Success,453898.61426307855,3111.579680709918,0.1,19999
552,Fail,30415,2751.9753405251886,0.1,19999
553,Success,432004.4862006565,2913.1597138173324,0.1,19999
554,Success,308281.69303440105,2714.172318838137,0.1,19999
555,Success,493874.00108434417,2817.431623708457,0.1,19999
556,Success,418339.1923722192,2885.853169899666,0.1,19999
557,Fail,16415,2700.082755990085,0.1,19999
558,Success,712288.8017983236,2916.7618613239133,0.1,19999
559,Fail,18300,2746.3139496398558,0.1,19999
560,Success,423659.87746575096,2877.467446638367,0.1,19999
561,Success,272931.92277860886,2695.2751568354947,0.1,19999
562,Success,485255.7986116479,2788.006598285895,0.1,19999
563,Success,269071.64407756506,2679.0202820495556,0.1,19999
564,Success,334077.76851876767,2722.4884726199994,0.1,19999
565,Success,612380.0589131366,2972.729336366815,0.1,19999
566,Fail,-29190,2751.7996572921415,0.1,19999
567,Success,462391.00944794255,2920.653123787227,0.1,19999
568,Success,193174.45457444421,2682.769564436687,0.1,19999
569,Success,584922.5031708841,2851.9435206476646,0.1,19999
570,Fail,34695,2687.118262688351,0.1,19999
571,Success,713029.5861219061,3124.001705598194,0.1,19999
572,Fail,27220,2702.5638495676612,0.1,19999
573,Success,523283.96587388165,2797.5364780428968,0.1,19999
574,Success,170549.02287152898,2690.3455933828673,0.1,19999
575,Success,564179.0462198633,2824.9713137453914,0.1,19999
576,Success,-9347.948816126747,2685.878796734633,0.1,19999
577,Success,682090.3939042796,2907.9292850163356,0.1,19999
578,Success,232470.73590164172,2845.480154487399,0.1,19999
579,Success,127625.72339738978,2687.2690592038157,0.1,19999
580,Success,610352.6479880564,2854.5363926472082,0.1,19999
581,Success,590964.9312452711,3115.6365942325733,0.1,19999
582,Fail,-27175,2731.410715643449,0.1,19999
583,Success,74742.22946112626,2696.2449818912737,0.1,19999
584,Success,673977.6517325015,2868.5768468138795,0.1,19999
585,Success,-22234.766770775717,2699.6855582815656,0.1,19999
586,Success,667673.4756371464,2691.0207228928057,0.1,19999
587,Fail,-420,2688.9916327722485,0.1,19999
588,Success,558969.4157922795,2812.861818491796,0.1,19999
589,Success,14846.806132580416,2681.128654856963,0.1,19999
590,Success,701602.2751894696,2901.534601612172,0.1,19999
591,Success,-7644.607377520919,2683.9262447615406,0.1,19999
592,Success,571237.9048947556,3028.44753631314,0.1,19999
593,Fail,7710,2672.1714465087944,0.1,19999
594,Success,698446.7910935286,2881.960185295969,0.1,19999
595,Fail,-26080,2693.6346241376677,0.1,19999
596,Success,525656.8002531207,2782.861344442275,0.1,19999
597,Success,60853.21492111957,2671.5756355304493,0.1,19999
598,Success,680204.2130152964,2874.6444443603473,0.1,19999
599,Fail,-25935,2710.3912539982475,0.1,19999
600,Success,535895.1202719798,2829.328874551963,0.1,19999
601,Success,49854.95667201314,2678.427331085465,0.1,19999
602,Success,713082.3059081938,2943.2120531263076,0.1,19999
603,Fail,10045,2725.035398211466,0.1,19999
604,Success,422060.33363606245,2896.9694371700775,0.1,19999
605,Success,270327.3387309907,2692.31675854215,0.1,19999
606,Success,464924.8167940252,2752.8567092472654,0.1,19999
607,Success,152127.59856247707,2671.1955592241684,0.1,19999
608,Success,599766.7384833479,2801.2777920418457,0.1,19999
609,Success,162568.5095410438,2735.6486535626304,0.1,19999
610,Success,500397.334981424,2796.3644539254096,0.1,19999
611,Fail,28990,2680.6895538008166,0.1,19999
612,Success,717706.5873102887,2905.513640232921,0.1,19999
613,Fail,-25520,2732.1304302792582,0.1,19999
614,Success,568508.8496582863,2824.6573963979477,0.1,19999
615,Fail,3470,2685.476561678535,0.1,19999
616,Success,666630.235350481,2902.4102876632137,0.1,19999
617,Fail,-25850,2702.098995187473,0.1,19999
618,Success,536424.9307681454,2795.8212030374425,0.1,19999
619,Success,16279.884804680398,2671.94073374248,0.1,19999
620,Success,675154.7491263254,2857.9061788857657,0.1,19999
621,Success,487985.76165421365,3042.998791595649,0.1,19999
622,Success,110906.59233025604,2856.0226389327377,0.1,19999
623,Success,206872.52999857944,2713.5749279523634,0.1,19999
624,Success,282805.65771120944,2687.663830517013,0.1,19999
625,Success,474638.2803285425,2764.096217562469,0.1,19999
626,Success,702752.9213813505,3156.2454998731155,0.1,19999
627,Fail,-28300,2694.3511348930156,0.1,19999
628,Fail,18200,2706.6432795346423,0.1,19999
629,Success,442417.78508512117,2729.9589686319673,0.1,19999
630,Success,323937.37546756084,2725.1087600403675,0.1,19999
631,Success,319992.2957154472,2707.225229557312,0.1,19999
632,Success,350154.9326009837,2692.7392551264747,0.1,19999
633,Success,655692.4958488643,3018.2018211834825,0.1,19999
634,Fail,-25130,2753.101937979799,0.1,19999
635,Success,245511.32398897762,2676.531429936659,0.1,19999
636,Success,498786.7278677283,2754.656726628212,0.1,19999
637,Success,106966.28072885954,2682.0717152939396,0.1,19999
638,Success,631906.7866152498,3064.7811782348485,0.1,19999
639,Fail,25540,2682.9337847941188,0.1,19999
640,Success,566193.6358957464,2815.5597208183735,0.1,19999
641,Success,39372.41078769396,2665.1706409542444,0.1,19999
642,Success,656174.3846155965,2868.9300040816324,0.1,19999
643,Success,86762.44499093381,2714.9571490797525,0.1,19999
644,Success,469921.07214190334,2740.572263374772,0.1,19999
645,Success,123672.68924062411,2654.4380713859205,0.1,19999
646,Success,594754.4449893297,2833.9636486898044,0.1,19999
647,Fail,-19785,2663.4902039220433,0.1,19999
648,Success,693359.9484828216,2654.2134327373296,0.1,19999
649,Fail,15100,2695.8291379862717,0.1,19999
650,Success,714609.405027841,2894.7941551079903,0.1,19999
651,Fail,-1410,2710.686863222624,0.1,19999
652,Success,391383.9602477724,2697.1345703286142,0.1,19999
653,Success,316863.09125988855,2678.3403724899154,0.1,19999
654,Success,343711.5088277108,2681.711706168091,0.1,19999
655,Success,325148.7664639731,2673.747280044354,0.1,19999
656,Success,518137.5529344516,2864.797077801136,0.1,19999
657,Fail,-17825,2665.0588423136487,0.1,19999
658,Success,684935.2869667057,2875.167472305419,0.1,19999
659,Fail,18480,2660.7044522460487,0.1,19999
660,Success,452092.111935053,2749.670904957142,0.1,19999
661,Success,194838.78969101046,2652.731184415968,0.1,19999
662,Success,575127.1295220249,2999.574424874161,0.1,19999
663,Fail,32955,2647.7139400941296,0.1,19999
664,Success,633639.1553666267,2849.9020250662397,0.1,19999
665,Fail,-24465,2651.5090396127953,0.1,19999
666,Success,691317.5062419532,2871.397996622446,0.1,19999
667,Success,425306.2503148157,2975.090835596439,0.1,19999
668,Fail,-6555,2656.1116516427364,0.1,19999
669,Success,224707.06027960443,2715.6030641465286,0.1,19999
670,Success,616300.4877901479,2819.6941779623085,0.1,19999
671,Success,586639.0064164356,2647.039081968399,0.1,19999
672,Success,439663.728713133,3115.375837428819,0.1,19999
673,Fail,-26305,2689.9499690620787,0.1,19999
674,Fail,14970,2647.935102937205,0.1,19999
675,Success,404070.73693115223,2723.334442566167,0.1,19999
676,Success,301464.8968883614,2645.1019045739313,0.1,19999
677,Success,456261.3376431065,2644.2321974408706,0.1,19999
678,Success,150470.60972492388,2649.2502238503603,0.1,19999
679,Success,597357.9889011218,2838.7955844288235,0.1,19999
680,Fail,-20815,2650.527181376951,0.1,19999
681,Success,694359.8600389138,2913.4627135642163,0.1,19999
682,Fail,20885,2658.147597941333,0.1,19999
683,Success,467098.79351893143,2651.69851472778,0.1,19999
684,Success,232218.08977293718,2674.974559236096,0.1,19999
685,Success,469636.2459648199,2739.3689517842627,0.1,19999
686,Success,134261.7855856974,2641.7860950429367,0.1,19999
687,Success,600956.3897361903,3009.131591257866,0.1,19999
688,Success,253937.85396274953,2642.7845372095017,0.1,19999
689,Success,170664.35628351313,2652.479555271453,0.1,19999
690,Success,603712.5049136529,2838.861218542712,0.1,19999
691,Fail,-24510,2652.803398545667,0.1,19999
692,Success,682443.9714505848,2637.53147037565,0.1,19999
693,Fail,42510,2686.404019019559,0.1,19999
694,Success,489369.28798577737,2898.9980019149098,0.1,19999
695,Success,60851.9854365655,2640.196438382577,0.1,19999
696,Success,685375.7033276777,2853.4619292215507,0.1,19999
697,Fail,-24675,2669.6493518196594,0.1,19999
698,Success,491852.73019759887,2741.9402606365156,0.1,19999
699,Success,467605.5382376838,2765.4210841281924,0.1,19999
700,Success,279640.4223531604,2786.521663926262,0.1,19999
701,Fail,18970,2645.365409381995,0.1,19999
702,Success,675334.538877736,2638.8961104533146,0.1,19999
703,Fail,-25995,2653.0494772348757,0.1,19999
704,Success,553106.3453605301,2763.804712115594,0.1,19999
705,Success,-12060.47472158936,2638.444926788841,0.1,19999
706,Success,715977.5904431037,2899.6580920522847,0.1,19999
707,Fail,-27000,2697.849151920984,0.1,19999
708,Success,439368.556912236,2726.315868208122,0.1,19999
709,Success,227211.99124913863,2655.3931101716066,0.1,19999
710,Success,484906.75916524156,2719.9582694592186,0.1,19999
711,Success,93464.18389129573,2633.1835304618253,0.1,19999
712,Success,649580.7936844397,2882.1033590396287,0.1,19999
713,Fail,-22270,2665.7125897750275,0.1,19999
714,Success,528721.6822466251,2786.767722018032,0.1,19999
715,Success,32967.793722653434,2637.239414207915,0.1,19999
716,Success,678079.5759187994,2661.4619529306815,0.1,19999
717,Fail,-28010,2648.9927335567395,0.1,19999
718,Success,518046.921607443,2982.5823311224867,0.1,19999
719,Success,408018.9844724561,2860.107988167653,0.1,19999
720,Fail,9090,2634.8935607317103,0.1,19999
721,Success,708354.0575593214,2877.2200668028445,0.1,19999
722,Fail,9440,2719.050677295863,0.1,19999
723,Success,358197.1021738667,2682.9647166209033,0.1,19999
724,Success,354111.5925205586,2824.8109251199917,0.1,19999
725,Success,262267.24831779674,2652.949819175135,0.1,19999
726,Success,476679.23710358515,3203.388451191543,0.1,19999
727,Success,479835.09183888196,2845.6661674585666,0.1,19999
728,Fail,10785,2671.0852258027285,0.1,19999
729,Success,492863.77174808737,2729.8122503714394,0.1,19999
730,Success,136844.03927413234,2628.2062227736023,0.1,19999
731,Success,575865.8900752983,3006.9885451676896,0.1,19999
732,Fail,5750,2633.5661383931674,0.1,19999
733,Success,695318.1942875652,2810.6098080923894,0.1,19999
734,Fail,-5985,2684.8110341272727,0.1,19999
735,Success,405013.13572577224,2621.8916828705674,0.1,19999
736,Success,347350.0114326299,2682.3853325786185,0.1,19999
737,Success,283882.1982693033,2655.2428762042487,0.1,19999
738,Success,425718.46063878795,2702.0779249419024,0.1,19999
739,Success,543269.8287754568,3376.685316833885,0.1,19999
740,Fail,-28005,2714.4491683583806,0.1,19999
741,Success,368597.49668481253,2665.9702440286715,0.1,19999
742,Success,312464.3710144385,2654.829584758546,0.1,19999
743,Success,367656.4262565016,2669.809991364049,0.1,19999
744,Success,259493.46460117406,2703.2054650680393,0.1,19999
745,Success,482948.6479728277,2713.0802495384087,0.1,19999
746,Success,634131.3343389009,3046.937845840001,0.1,19999
747,Success,594819.969242744,3223.02807292848,0.1,19999
748,Fail,-3415,2951.8531643799397,0.1,19999
749,Fail,34010,2713.8860826696423,0.1,19999
750,Success,178961.14456354035,2631.968365858,0.1,19999
751,Success,595937.5782399256,2763.029857066831,0.1,19999
752,Success,235447.6309934216,2756.933108173326,0.1,19999
753,Success,135507.97254751585,2620.9208180103824,0.1,19999
754,Success,652140.6514003233,2835.4968162460837,0.1,19999
755,Success,470103.92071503744,2624.0926252716367,0.1,19999
756,Fail,-13210,2752.931570951806,0.1,19999
757,Success,133245.5685290113,2625.04975726156,0.1,19999
758,Success,637574.2179921477,2777.372574345619,0.1,19999
759,Fail,-24940,2644.2067111836523,0.1,19999
760,Success,554176.7100497935,2775.6392726946992,0.1,19999
761,Success,435795.6736928959,2854.079398037581,0.1,19999
762,Fail,-11430,2658.094580763108,0.1,19999
763,Success,558998.3162988811,2796.69729752143,0.1,19999
764,Fail,26720,2632.2835755528367,0.1,19999
765,Success,671479.6417922011,2814.5233216242086,0.1,19999
766,Fail,21320,2663.8653203205768,0.1,19999
767,Success,461734.2970523128,2704.3089411686597,0.1,19999
768,Success,206806.33108483301,2629.954062271467,0.1,19999
769,Success,487774.56400953326,2745.1440793031843,0.1,19999
770,Success,366772.0762029238,3186.4951286793607,0.1,19999
771,Success,48653.73647622873,2624.226533843099,0.1,19999
772,Success,683815.495590792,2844.286708170201,0.1,19999
773,Fail,25050,2678.739938450728,0.1,19999
774,Success,520400.95119251165,2730.087982359425,0.1,19999
775,Success,7444.663601563081,2609.9148971555824,0.1,19999
776,Success,704628.6259320935,2624.3566326233727,0.1,19999
777,Fail,-27490,2642.2520909795635,0.1,19999
778,Success,512856.0033337065,2906.1195958038625,0.1,19999
779,Fail,9005,2618.0843419548696,0.1,19999
780,Success,693408.4809877246,2817.2285475468634,0.1,19999
781,Success,484064.4870023485,2814.6296470996913,0.1,19999
782,Fail,-7230,2617.1793590853767,0.1,19999
783,Success,261450.71269940955,2667.977510273494,0.1,19999
784,Success,241130.48226784368,2627.0740617806955,0.1,19999
785,Success,501476.57682434085,2728.7085573354775,0.1,19999
786,Fail,37045,2613.2873054141246,0.1,19999
787,Success,649148.072870435,2817.9549517807905,0.1,19999
788,Success,116410.16980303043,2704.9202566376234,0.1,19999
789,Success,451386.69282007933,2700.496443300735,0.1,19999
790,Success,52673.05575735746,2610.3580448561097,0.1,19999
791,Success,660947.6887441982,2788.0857972777267,0.1,19999
792,Success,486327.9918165888,3009.439272220631,0.1,19999
793,Fail,-26165,2635.12256943862,0.1,19999
794,Success,144249.92597912828,2609.1320442557967,0.1,19999
795,Success,610901.698103002,2823.3278360054765,0.1,19999
796,Fail,-23445,2628.8127942599604,0.1,19999
797,Success,636158.9074854498,2804.8820032031026,0.1,19999
798,Fail,-21205,2636.878796347999,0.1,19999
799,Success,479954.48903136037,2673.4608529947327,0.1,19999
800,Success,579103.5577111009,2939.377019609494,0.1,19999
801,Fail,-11940,2723.9882503801523,0.1,19999
802,Success,329068.17279882845,2661.0002526413064,0.1,19999
803,Success,230668.11668352463,2609.699887316561,0.1,19999
804,Success,471734.3661698901,2706.679093088034,0.1,19999
805,Success,122742.51806495075,2602.2087922596875,0.1,19999
806,Success,614660.6226060443,2799.1554052953497,0.1,19999
807,Fail,-1745,2626.5953121778375,0.1,19999
808,Success,540130.0588030071,2725.4460082664336,0.1,19999
809,Success,721697.1036964889,3276.8889316747836,0.1,19999
810,Success,511715.63711035857,3043.1685045913396,0.1,19999
811,Fail,-2355,2715.7147580667365,0.1,19999
812,Fail,16980,2787.5755934866133,0.1,19999
813,Fail,60630,2676.837883881616,0.1,19999
814,Fail,90010,2608.1680715403018,0.1,19999
815,Success,687788.6458277394,3335.713546838977,0.1,19999
816,Fail,-25960,2621.781650947838,0.1,19999
817,Success,652157.331570753,2802.928308636095,0.1,19999
818,Fail,-9280,2606.4600855980693,0.1,19999
819,Success,465028.8512359278,2716.1022314655097,0.1,19999
820,Success,115982.85576400367,2624.753837200386,0.1,19999
821,Success,601124.5657752637,2790.9622137116216,0.1,19999
822,Success,139693.2232138748,2669.728175121588,0.1,19999
823,Success,383627.64449569077,2670.5550346625496,0.1,19999
824,Success,499159.23291421577,3283.5457420818643,0.1,19999
825,Fail,-18585,2613.9544109104045,0.1,19999
826,Success,516885.9575098058,2700.6860051785393,0.1,19999
827,Success,698751.5164299246,3141.1380815005864,0.1,19999
828,Success,216454.89032339834,3049.4979978586466,0.1,19999
829,Success,42979.00252887111,2765.6343280704755,0.1,19999
830,Fail,33315,2585.935465836611,0.1,19999
831,Success,485868.33426151884,2667.38169337918,0.1,19999
832,Success,95442.1072466876,2602.845827492436,0.1,19999
833,Success,685150.8721753698,2871.69442434939,0.1,19999
834,Success,744834.8073453006,3350.8706881994844,0.1,19999
835,Success,463607.22123228514,2963.194996528386,0.1,19999
836,Fail,6285,2660.3005691790486,0.1,19999
837,Fail,59685,2784.9026489952953,0.1,19999
838,Fail,68535,2668.314777990096,0.1,19999
839,Success,165522.01217820102,2595.790405925237,0.1,19999
840,Success,657779.8761105908,3346.6148896034865,0.1,19999
841,Success,313134.87263891345,2823.2950887871284,0.1,19999
842,Fail,-11700,2626.2455872485093,0.1,19999
843,Success,542320.1631927735,2724.894408495955,0.1,19999
844,Fail,-18559.07021692346,2596.0697846896064,0.1,19999
845,Success,701193.6578790597,2877.343591329344,0.1,19999
846,Fail,21870,2664.4619431867927,0.1,19999
847,Success,533073.8435524047,2729.3190408394676,0.1,19999
848,Success,712021.0662420881,3265.0907491784374,0.1,19999
849,Fail,-24695,2975.1892614239973,0.1,19999
850,Fail,-3665,2605.5703500085083,0.1,19999
851,Fail,32930,2601.6982260131426,0.1,19999
852,Success,662954.0149161939,2813.070231171781,0.1,19999
853,Fail,-27095,2632.539015146416,0.1,19999
854,Success,520715.5799968717,2713.7576880496335,0.1,19999
855,Fail,9250,2595.0071502743176,0.1,19999
856,Success,679153.6661798585,2810.484435518284,0.1,19999
857,Fail,-27530,2643.5455625723794,0.1,19999
858,Success,486047.3800285313,2714.066588458069,0.1,19999
859,Success,219488.12075533633,2641.7091861634535,0.1,19999
860,Success,381329.7894796064,2795.1955558193977,0.1,19999
861,Success,245735.29015477104,2621.7991218675775,0.1,19999
862,Success,481248.87112275127,2690.840923452479,0.1,19999
863,Success,34896.043911641995,2583.0288985292373,0.1,19999
864,Success,688256.1979179715,2841.880014884559,0.1,19999
865,Success,486223.54510341334,3001.4522349718095,0.1,19999
866,Success,91340.77815371178,2796.0069896719797,0.1,19999
867,Fail,17225,2614.1914121346126,0.1,19999
868,Success,537941.2409698972,2752.002326428921,0.1,19999
869,Fail,-10950,2588.053246861087,0.1,19999
870,Success,703267.6313523599,2844.1246812309,0.1,19999
871,Fail,13665,2674.7043820434883,0.1,19999
872,Success,288819.2810849169,2602.7991317095793,0.1,19999
873,Success,510870.5418002815,2724.201177016871,0.1,19999
874,Success,62420.902256584,2583.150507736359,0.1,19999
875,Success,653340.7420141223,2760.418900659323,0.1,19999
876,Success,213812.51740240504,2748.0554473429206,0.1,19999
877,Fail,64335,2578.9349017654013,0.1,19999
878,Success,699610.2909089585,2832.2163077051837,0.1,19999
879,Success,232176.6880908111,3089.716978208474,0.1,19999
880,Fail,-7295,2594.770485677377,0.1,19999
881,Success,639225.824742991,2815.5703171512773,0.1,19999
882,Success,434283.1684331249,2765.22013134345,0.1,19999
883,Success,199996.37687236292,2790.5492523845933,0.1,19999
884,Fail,565,2596.871884860548,0.1,19999
885,Success,562036.8513532961,2739.7952927316896,0.1,19999
886,Fail,30205,2592.627908594989,0.1,19999
887,Success,637439.6858369699,2772.9135375158253,0.1,19999
888,Fail,-4555,2585.9977052295512,0.1,19999
889,Success,496184.64014467236,2682.2445665011323,0.1,19999
890,Success,80072.07380710375,2578.8611276123197,0.1,19999
891,Success,641639.0849240802,2768.5911350327815,0.1,19999
892,Fail,24495,2597.0806761987988,0.1,19999
893,Success,439125.4108321629,2634.0057273024086,0.1,19999
894,Success,473514.7254441414,2928.8720012370445,0.1,19999
895,Fail,-1345,2598.8476614210317,0.1,19999
896,Success,502858.5035788582,2670.691141650314,0.1,19999
897,Success,103657.35231775072,2607.413563424176,0.1,19999
898,Success,605861.579089018,2744.472677558125,0.1,19999
899,Fail,-26205,2572.8094111874366,0.1,19999
900,Success,648493.4730786977,2822.3726437485284,0.1,19999
901,Success,416184.42141780833,2583.943058425074,0.1,19999
902,Success,315500.8698728293,2834.220172860288,0.1,19999
903,Fail,7140,2655.2431864352543,0.1,19999
904,Success,460299.2442025282,2875.2986851681417,0.1,19999
905,Fail,35565,2583.5217409297143,0.1,19999
906,Success,726717.4215997385,3112.3381678849128,0.1,19999
907,Success,194977.5859775097,2817.310867381331,0.1,19999
908,Fail,64155,2578.5549745966696,0.1,19999
909,Success,642909.7076302673,2775.2690228780484,0.1,19999
910,Fail,15435,2631.9845788525286,0.1,19999
911,Success,437563.0593103959,3116.845283925944,0.1,19999
912,Success,162834.9169152901,2575.9545032769656,0.1,19999
913,Success,608271.8550393955,2783.251973491173,0.1,19999
914,Fail,15955,2598.087988188914,0.1,19999
915,Success,405381.5290101945,2633.009729881316,0.1,19999
916,Success,521645.6344708253,3273.3708776270264,0.1,19999
917,Fail,-27870,2623.3095359545446,0.1,19999
918,Success,491482.17745699827,2574.723132862174,0.1,19999
919,Success,91261.3668726693,2575.60956805553,0.1,19999
920,Success,619062.6406402516,2777.113838426366,0.1,19999
921,Fail,-25505,2584.015450297087,0.1,19999
922,Success,657324.7837070924,3022.5157562329928,0.1,19999
923,Fail,-3610,2627.7304369564226,0.1,19999
924,Success,463885.3173933791,2647.285929927752,0.1,19999
925,Success,138891.759441515,2575.3733629310996,0.1,19999
926,Success,575618.1016998825,2736.105266661729,0.1,19999
927,Success,247467.7169202492,2699.919523755822,0.1,19999
