Episode,Result,Total Reward,q_values,steps
1,Success,902950,4971.971676193644,{2}
1,Success,903050,4971.971676193644,{2}
1,Success,903150,4971.971676193644,{2}
1,Success,903250,4971.971676193644,{2}
1,Success,903350,4971.971676193644,{2}
1,Success,903450,4971.971676193644,{2}
1,Success,903550,4971.971676193644,{2}
1,Success,903650,4972.568731453918,{4}
1,Success,903750,4972.1097200926015,{2}
1,Success,903850,4973.307035968994,{2}
1,Success,903950,4972.1097200926015,{2}
1,Success,904050,4972.1097200926015,{2}
1,Success,904150,4972.1097200926015,{2}
1,Success,904250,4972.1097200926015,{4}
1,Success,904350,4972.1097200926015,{2}
1,Success,904450,4972.1097200926015,{2}
1,Success,904550,4974.059947833727,{2}
1,Success,904650,4972.233959601663,{2}
1,Success,904750,4972.233959601663,{2}
1,Success,904850,4972.233959601663,{2}
1,Success,904950,4972.233959601663,{2}
1,Success,905050,4972.233959601663,{2}
1,Success,905150,4974.06422634997,{2}
1,Success,905250,4972.353015556704,{4}
1,Success,905350,4972.353015556704,{2}
1,Success,905450,4972.353015556704,{2}
1,Success,905550,4972.353015556704,{2}
1,Success,905650,4972.353015556704,{2}
1,Success,905750,4972.353015556704,{2}
1,Success,905850,4972.353015556704,{2}
1,Success,905950,4972.353015556704,{2}
1,Success,906050,4972.353015556704,{2}
1,Success,906150,4972.353015556704,{2}
1,Success,906250,4972.353015556704,{2}
1,Success,906350,4972.353015556704,{2}
1,Success,906450,4972.353015556704,{2}
1,Success,906550,4972.353015556704,{2}
1,Success,906650,4972.353015556704,{2}
1,Success,906750,4972.353015556704,{2}
1,Success,906850,4972.353015556704,{2}
1,Success,906950,4972.353015556704,{4}
1,Success,907050,4972.353015556704,{2}
1,Success,907150,4972.353015556704,{2}
1,Success,907250,4972.353015556704,{2}
1,Success,907350,4972.353015556704,{4}
1,Success,907450,4974.082774022676,{2}
1,Success,907550,4972.466724207177,{2}
1,Success,907650,4972.466724207177,{2}
1,Success,907750,4972.466724207177,{2}
1,Success,907850,4972.466724207177,{2}
1,Success,907950,4972.466724207177,{2}
1,Success,908050,4972.466724207177,{2}
1,Success,908150,4972.466724207177,{2}
1,Success,908250,4972.466724207177,{2}
1,Success,908350,4972.466724207177,{2}
1,Success,908450,4972.466724207177,{2}
1,Success,908550,4972.466724207177,{2}
1,Success,908650,4972.466724207177,{2}
1,Success,908750,4972.466724207177,{2}
1,Success,908850,4972.466724207177,{2}
1,Success,908950,4972.466724207177,{2}
1,Success,909050,4972.466724207177,{2}
1,Success,909150,4972.466724207177,{2}
1,Success,909250,4972.466724207177,{4}
1,Success,909350,4972.466724207177,{2}
1,Success,909450,4972.466724207177,{2}
1,Success,909550,4972.466724207177,{2}
1,Success,909650,4972.466724207177,{2}
1,Success,909750,4972.466724207177,{2}
1,Success,909850,4972.466724207177,{2}
1,Success,909950,4972.466724207177,{2}
1,Success,910050,4972.466724207177,{2}
1,Success,910150,4972.466724207177,{2}
1,Success,910250,4972.466724207177,{2}
1,Success,910350,4972.466724207177,{2}
1,Success,910450,4972.466724207177,{2}
1,Success,910550,4972.466724207177,{2}
1,Success,910650,4972.466724207177,{2}
1,Success,910750,4972.466724207177,{2}
1,Success,910850,4972.466724207177,{2}
1,Success,910950,4972.466724207177,{2}
1,Success,911050,4972.466724207177,{2}
1,Success,911150,4972.466724207177,{2}
1,Success,911250,4972.466724207177,{2}
1,Success,911350,4972.466724207177,{2}
1,Success,911450,4972.466724207177,{4}
1,Success,911550,4972.466724207177,{2}
1,Success,911650,4972.466724207177,{2}
1,Success,911750,4972.653265396221,{2}
1,Success,911850,4972.466724207177,{2}
1,Success,911950,4972.466724207177,{2}
1,Success,912050,4972.466724207177,{2}
1,Success,912150,4972.466724207177,{2}
1,Success,912250,4972.466724207177,{4}
1,Success,912350,4972.466724207177,{2}
1,Success,912450,4972.466724207177,{2}
1,Success,912550,4972.466724207177,{2}
1,Success,912650,4972.466724207177,{2}
1,Success,912750,4972.466724207177,{2}
1,Success,912850,4972.466724207177,{2}
1,Success,912950,4972.466724207177,{2}
1,Success,913050,4972.466724207177,{2}
1,Success,913150,4972.466724207177,{2}
1,Success,913250,4972.466724207177,{2}
1,Success,913350,4972.466724207177,{2}
1,Success,913450,4972.466724207177,{2}
1,Success,913550,4972.466724207177,{2}
1,Success,913650,4972.466724207177,{2}
1,Success,913750,4972.466724207177,{2}
1,Success,913850,4972.466724207177,{2}
1,Success,913950,4972.466724207177,{2}
1,Success,914050,4973.358836952934,{2}
1,Success,914150,4972.466724207177,{4}
1,Success,914250,4972.466724207177,{2}
1,Success,914350,4972.466724207177,{2}
1,Success,914450,4972.466724207177,{2}
1,Success,914550,4972.466724207177,{2}
1,Success,914650,4972.466724207177,{2}
1,Success,914750,4972.466724207177,{2}
1,Success,914850,4972.466724207177,{2}
1,Success,914950,4972.466724207177,{2}
1,Success,915050,4972.466724207177,{2}
1,Success,915150,4972.466724207177,{2}
1,Success,915250,4972.466724207177,{2}
1,Success,915350,4972.466724207177,{2}
1,Success,915450,4972.466724207177,{2}
1,Success,915550,4972.466724207177,{2}
1,Success,915650,4972.466724207177,{2}
1,Success,915750,4972.466724207177,{2}
1,Success,915850,4972.466724207177,{2}
1,Success,915950,4972.466724207177,{2}
1,Success,916050,4972.466724207177,{2}
1,Success,916150,4972.466724207177,{2}
1,Success,916250,4972.466724207177,{2}
1,Success,916350,4972.466724207177,{2}
1,Success,916450,4972.466724207177,{2}
1,Success,916550,4972.466724207177,{2}
1,Success,916650,4972.466724207177,{2}
1,Success,916750,4972.466724207177,{2}
1,Success,916850,4972.466724207177,{2}
1,Success,916950,4974.1558400212725,{2}
1,Success,917050,4972.575146240185,{2}
1,Success,917150,4972.575146240185,{2}
1,Success,917250,4972.575146240185,{2}
1,Success,917350,4972.575146240185,{2}
1,Success,917450,4972.575146240185,{2}
1,Success,917550,4972.575146240185,{2}
1,Success,917650,4972.575146240185,{4}
1,Success,917750,4972.575146240185,{2}
1,Success,917850,4972.575146240185,{2}
1,Success,917950,4972.575146240185,{2}
1,Success,918050,4972.575146240185,{2}
1,Success,918150,4972.575146240185,{2}
1,Success,918250,4972.575146240185,{2}
1,Success,918350,4972.575146240185,{2}
1,Success,918450,4972.575146240185,{2}
1,Success,918550,4972.575146240185,{4}
1,Success,918650,4972.575146240185,{2}
1,Success,918750,4974.168583772241,{2}
1,Success,918850,4972.678918012567,{2}
1,Success,918950,4972.678918012567,{2}
1,Success,919050,4972.678918012567,{2}
1,Success,919150,4972.678918012567,{2}
1,Success,919250,4972.678918012567,{2}
1,Success,919350,4972.678918012567,{2}
1,Success,919450,4972.678918012567,{2}
1,Success,919550,4972.678918012567,{2}
1,Success,919650,4972.678918012567,{2}
1,Success,919750,4972.678918012567,{2}
1,Success,919850,4972.678918012567,{2}
1,Success,919950,4972.678918012567,{2}
1,Success,920050,4972.678918012567,{2}
1,Success,920150,4972.678918012567,{2}
1,Success,920250,4972.678918012567,{2}
1,Success,920350,4972.678918012567,{2}
1,Success,920450,4972.678918012567,{2}
1,Success,920550,4972.678918012567,{2}
1,Success,920650,4972.678918012567,{2}
1,Success,920750,4974.182559503732,{2}
1,Success,920850,4972.7780102576235,{2}
1,Success,920950,4972.7780102576235,{2}
1,Success,921050,4972.7780102576235,{2}
1,Success,921150,4972.7780102576235,{2}
1,Success,921250,4972.7780102576235,{2}
1,Success,921350,4972.7780102576235,{2}
1,Success,921450,4972.7780102576235,{2}
1,Success,921550,4972.7780102576235,{2}
1,Success,921650,4972.7780102576235,{4}
1,Success,921750,4972.7780102576235,{2}
1,Success,921850,4972.7780102576235,{4}
1,Success,921950,4972.7780102576235,{2}
1,Success,922050,4972.73591608512,{2}
1,Success,922150,4972.7780102576235,{2}
1,Success,922250,4972.7780102576235,{2}
1,Success,922350,4974.1926800175215,{2}
1,Success,922450,4972.872458139239,{2}
1,Success,922550,4972.872458139239,{2}
1,Success,922650,4972.872458139239,{2}
1,Success,922750,4972.872458139239,{2}
1,Success,922850,4972.872458139239,{8}
1,Success,922950,4972.73591608512,{2}
1,Success,923050,4974.196258493417,{2}
1,Success,923150,4972.962298798807,{2}
1,Success,923250,4972.962298798807,{2}
1,Success,923350,4972.962298798807,{4}
1,Success,923450,4972.962298798807,{4}
1,Success,923550,4972.962298798807,{2}
1,Success,923650,4972.962298798807,{2}
1,Success,923750,4972.962298798807,{2}
1,Success,923850,4972.962298798807,{2}
1,Success,923950,4972.962298798807,{2}
1,Success,924050,4972.962298798807,{2}
1,Success,924150,4972.962298798807,{2}
1,Success,924250,4972.962298798807,{2}
1,Success,924350,4972.962298798807,{2}
1,Success,924450,4972.962298798807,{2}
1,Success,924550,4973.456741180315,{2}
1,Success,924650,4972.962298798807,{2}
1,Success,924750,4972.962298798807,{4}
1,Success,924850,4972.962298798807,{2}
1,Success,924950,4972.962298798807,{4}
1,Success,925050,4972.962298798807,{2}
1,Success,925150,4972.962298798807,{4}
1,Success,925250,4973.456741180315,{2}
1,Success,925350,4972.962298798807,{2}
1,Success,925450,4972.962298798807,{2}
1,Success,925550,4972.962298798807,{2}
1,Success,925650,4972.962298798807,{2}
1,Success,925750,4972.962298798807,{2}
1,Success,925850,4972.962298798807,{2}
1,Success,925950,4972.962298798807,{2}
1,Success,926050,4972.962298798807,{2}
1,Success,926150,4972.962298798807,{4}
1,Success,926250,4972.962298798807,{2}
1,Success,926350,4972.962298798807,{2}
1,Success,926450,4972.962298798807,{2}
1,Success,926550,4972.962298798807,{2}
1,Success,926650,4972.962298798807,{2}
1,Success,926750,4972.962298798807,{2}
1,Success,926850,4972.962298798807,{2}
1,Success,926950,4972.962298798807,{4}
1,Success,927050,4972.962298798807,{2}
1,Success,927150,4972.962298798807,{2}
1,Success,927250,4974.22353352173,{2}
1,Success,927350,4973.047544274563,{2}
1,Success,927450,4973.047544274563,{4}
1,Success,927550,4973.047544274563,{2}
1,Success,927650,4973.047544274563,{4}
1,Success,927750,4973.047544274563,{2}
1,Success,927850,4973.047544274563,{2}
1,Success,927950,4973.047544274563,{2}
1,Success,928050,4973.047544274563,{2}
1,Success,928150,4973.047544274563,{2}
1,Success,928250,4973.047544274563,{4}
1,Success,928350,4973.047544274563,{2}
1,Success,928450,4973.047544274563,{2}
1,Success,928550,4973.047544274563,{2}
1,Success,928650,4973.047544274563,{4}
1,Success,928750,4973.047544274563,{2}
1,Success,928850,4973.047544274563,{2}
1,Success,928950,4973.047544274563,{2}
1,Success,929050,4973.047544274563,{2}
1,Success,929150,4973.047544274563,{2}
1,Success,929250,4973.047544274563,{2}
1,Success,929350,4973.047544274563,{2}
1,Success,929450,4973.047544274563,{2}
1,Success,929550,4973.047544274563,{2}
1,Success,929650,4973.047544274563,{2}
1,Success,929750,4974.239770021375,{2}
1,Success,929850,4973.128482519226,{2}
1,Success,929950,4973.128482519226,{2}
1,Success,930050,4973.128482519226,{2}
1,Success,930150,4973.128482519226,{2}
1,Success,930250,4973.128482519226,{2}
1,Success,930350,4973.128482519226,{2}
1,Success,930450,4973.128482519226,{2}
1,Success,930550,4973.128482519226,{2}
1,Success,930650,4973.128482519226,{2}
1,Success,930750,4973.128482519226,{2}
1,Success,930850,4973.128482519226,{4}
1,Success,930950,4973.128482519226,{2}
1,Success,931050,4973.128482519226,{2}
1,Success,931150,4973.128482519226,{2}
1,Success,931250,4973.128482519226,{2}
1,Success,931350,4973.128482519226,{2}
1,Success,931450,4973.128482519226,{2}
1,Success,931550,4973.128482519226,{2}
1,Success,931650,4973.128482519226,{2}
1,Success,931750,4973.128482519226,{2}
1,Success,931850,4973.128482519226,{2}
1,Success,931950,4973.128482519226,{4}
1,Success,932050,4973.128482519226,{2}
1,Success,932150,4973.128482519226,{2}
1,Success,932250,4973.128482519226,{2}
1,Success,932350,4973.128482519226,{2}
1,Success,932450,4973.128482519226,{2}
1,Success,932550,4972.8966932142785,{2}
1,Success,932650,4973.128482519226,{2}
1,Success,932750,4973.128482519226,{2}
1,Success,932850,4973.128482519226,{2}
1,Success,932950,4973.128482519226,{2}
1,Success,933050,4973.128482519226,{2}
1,Success,933150,4973.128482519226,{2}
1,Success,933250,4973.128482519226,{2}
1,Success,933350,4972.8966932142785,{2}
1,Success,933450,4973.128482519226,{2}
1,Success,933550,4973.128482519226,{2}
1,Success,933650,4973.128482519226,{2}
1,Success,933750,4973.128482519226,{2}
1,Success,933850,4973.128482519226,{2}
1,Success,933950,4973.128482519226,{2}
1,Success,934050,4973.128482519226,{2}
1,Success,934150,4973.128482519226,{2}
1,Success,934250,4973.128482519226,{4}
1,Success,934350,4973.128482519226,{2}
1,Success,934450,4973.128482519226,{2}
1,Success,934550,4973.128482519226,{2}
1,Success,934650,4973.128482519226,{2}
1,Success,934750,4973.128482519226,{2}
1,Success,934850,4973.128482519226,{2}
1,Success,934950,4973.128482519226,{2}
1,Success,935050,4973.128482519226,{2}
1,Success,935150,4973.128482519226,{2}
1,Success,935250,4973.128482519226,{2}
1,Success,935350,4973.128482519226,{2}
1,Success,935450,4973.128482519226,{2}
1,Success,935550,4973.128482519226,{2}
1,Success,935650,4973.128482519226,{2}
1,Success,935750,4973.128482519226,{2}
1,Success,935850,4973.128482519226,{2}
1,Success,935950,4974.277983744272,{2}
1,Success,936050,4973.20528165819,{2}
1,Success,936150,4973.20528165819,{2}
1,Success,936250,4973.20528165819,{2}
1,Success,936350,4973.20528165819,{2}
1,Success,936450,4973.20528165819,{2}
1,Success,936550,4973.20528165819,{2}
1,Success,936650,4973.20528165819,{2}
1,Success,936750,4973.20528165819,{2}
1,Success,936850,4973.20528165819,{2}
1,Success,936950,4973.20528165819,{4}
1,Success,937050,4973.20528165819,{2}
1,Success,937150,4973.548720796276,{2}
1,Success,937250,4973.20528165819,{2}
1,Success,937350,4973.20528165819,{2}
1,Success,937450,4973.20528165819,{2}
1,Success,937550,4973.20528165819,{2}
1,Success,937650,4973.20528165819,{2}
1,Success,937750,4973.20528165819,{2}
1,Success,937850,4973.20528165819,{2}
1,Success,937950,4973.20528165819,{2}
1,Success,938050,4973.20528165819,{2}
1,Success,938150,4973.20528165819,{2}
1,Success,938250,4973.20528165819,{2}
1,Success,938350,4972.974518055275,{2}
1,Success,938450,4973.592747790454,{2}
1,Success,938550,4973.20528165819,{2}
1,Success,938650,4973.20528165819,{2}
1,Success,938750,4973.20528165819,{2}
1,Success,938850,4973.20528165819,{2}
1,Success,938950,4973.20528165819,{2}
1,Success,939050,4973.20528165819,{2}
1,Success,939150,4974.295305220567,{2}
1,Success,939250,4973.278334662847,{2}
1,Success,939350,4973.278334662847,{2}
1,Success,939450,4973.278334662847,{2}
1,Success,939550,4973.278334662847,{2}
1,Success,939650,4973.278334662847,{2}
1,Success,939750,4973.278334662847,{2}
1,Success,939850,4973.278334662847,{2}
1,Success,939950,4973.278334662847,{2}
1,Success,940050,4973.278334662847,{2}
1,Success,940150,4973.278334662847,{4}
1,Success,940250,4973.278334662847,{2}
1,Success,940350,4973.278334662847,{2}
1,Success,940450,4973.278334662847,{4}
1,Success,940550,4973.278334662847,{2}
1,Success,940650,4973.278334662847,{2}
1,Success,940750,4973.278334662847,{2}
1,Success,940850,4973.592747790454,{2}
1,Success,940950,4973.278334662847,{2}
1,Success,941050,4973.278334662847,{2}
1,Success,941150,4973.278334662847,{2}
1,Success,941250,4973.278334662847,{2}
1,Success,941350,4973.278334662847,{2}
1,Success,941450,4973.278334662847,{2}
1,Success,941550,4973.592747790454,{2}
1,Success,941650,4973.278334662847,{2}
1,Success,941750,4973.278334662847,{2}
1,Success,941850,4973.278334662847,{2}
1,Success,941950,4973.278334662847,{2}
1,Success,942050,4973.278334662847,{2}
1,Success,942150,4973.278334662847,{2}
1,Success,942250,4973.278334662847,{2}
1,Success,942350,4973.278334662847,{2}
1,Success,942450,4973.278334662847,{2}
1,Success,942550,4973.278334662847,{2}
1,Success,942650,4973.278334662847,{2}
1,Success,942750,4973.278334662847,{2}
1,Success,942850,4973.278334662847,{2}
1,Success,942950,4973.278334662847,{2}
1,Success,943050,4973.278334662847,{2}
1,Success,943150,4973.278334662847,{2}
1,Success,943250,4973.278334662847,{2}
1,Success,943350,4973.278334662847,{2}
1,Success,943450,4973.278334662847,{2}
1,Success,943550,4973.278334662847,{2}
1,Success,943650,4973.278334662847,{2}
1,Success,943750,4974.320931618096,{2}
1,Success,943850,4973.347792536457,{2}
1,Success,943950,4973.347792536457,{2}
1,Success,944050,4973.347792536457,{2}
1,Success,944150,4973.347792536457,{2}
1,Success,944250,4973.347792536457,{2}
1,Success,944350,4973.347792536457,{2}
1,Success,944450,4973.347792536457,{2}
1,Success,944550,4973.347792536457,{2}
1,Success,944650,4974.325572662895,{2}
1,Success,944750,4973.413894939506,{2}
1,Success,944850,4973.413894939506,{2}
1,Success,944950,4973.413894939506,{2}
1,Success,945050,4973.413894939506,{2}
1,Success,945150,4973.413894939506,{2}
1,Success,945250,4973.413894939506,{2}
1,Success,945350,4973.413894939506,{4}
1,Success,945450,4973.413894939506,{2}
1,Success,945550,4973.413894939506,{2}
1,Success,945650,4973.413894939506,{2}
1,Success,945750,4973.413894939506,{2}
1,Success,945850,4973.413894939506,{2}
1,Success,945950,4973.413894939506,{2}
1,Success,946050,4973.413894939506,{2}
1,Success,946150,4973.413894939506,{2}
1,Success,946250,4973.413894939506,{2}
1,Success,946350,4973.413894939506,{6}
1,Success,946450,4973.413894939506,{2}
1,Success,946550,4973.413894939506,{2}
1,Success,946650,4973.413894939506,{2}
1,Success,946750,4973.413894939506,{2}
1,Success,946850,4973.413894939506,{4}
1,Success,946950,4973.413894939506,{2}
1,Success,947050,4973.413894939506,{2}
1,Success,947150,4973.413894939506,{2}
1,Success,947250,4973.413894939506,{2}
1,Success,947350,4973.413894939506,{2}
1,Success,947450,4973.592747790454,{2}
1,Success,947550,4973.413894939506,{2}
1,Success,947650,4973.413894939506,{2}
1,Success,947750,4973.413894939506,{2}
1,Success,947850,4973.413894939506,{2}
1,Success,947950,4973.413894939506,{2}
1,Success,948050,4973.413894939506,{2}
1,Success,948150,4973.413894939506,{2}
1,Success,948250,4973.413894939506,{2}
1,Success,948350,4973.413894939506,{2}
1,Success,948450,4973.413894939506,{4}
1,Success,948550,4973.413894939506,{2}
1,Success,948650,4974.347091678335,{2}
1,Success,948750,4973.476663874249,{2}
1,Success,948850,4973.476663874249,{2}
1,Success,948950,4973.476663874249,{2}
1,Success,949050,4973.476663874249,{2}
1,Success,949150,4973.592747790454,{2}
1,Success,949250,4973.476663874249,{2}
1,Success,949350,4973.476663874249,{2}
1,Success,949450,4973.476663874249,{2}
1,Success,949550,4973.476663874249,{2}
1,Success,949650,4973.476663874249,{2}
1,Success,949750,4973.476663874249,{2}
1,Success,949850,4973.476663874249,{2}
1,Success,949950,4973.476663874249,{2}
1,Success,950050,4973.476663874249,{2}
1,Success,950150,4973.476663874249,{2}
1,Success,950250,4973.476663874249,{2}
1,Success,950350,4973.476663874249,{2}
1,Success,950450,4973.476663874249,{2}
1,Success,950550,4973.3340216189345,{2}
1,Success,950650,4973.476663874249,{2}
1,Success,950750,4973.476663874249,{2}
1,Success,950850,4973.476663874249,{2}
1,Success,950950,4973.476663874249,{2}
1,Success,951050,4973.476663874249,{2}
1,Success,951150,4973.476663874249,{2}
1,Success,951250,4973.476663874249,{2}
1,Success,951350,4973.476663874249,{2}
1,Success,951450,4973.476663874249,{4}
1,Success,951550,4973.476663874249,{2}
1,Success,951650,4973.476663874249,{2}
1,Success,951750,4973.476663874249,{2}
1,Success,951850,4973.476663874249,{2}
1,Success,951950,4973.476663874249,{4}
1,Success,952050,4973.476663874249,{2}
1,Success,952150,4973.635514505536,{2}
1,Success,952250,4973.476663874249,{2}
1,Success,952350,4973.476663874249,{2}
1,Success,952450,4973.476663874249,{2}
1,Success,952550,4973.476663874249,{2}
1,Success,952650,4973.476663874249,{2}
1,Success,952750,4973.476663874249,{2}
1,Success,952850,4973.476663874249,{2}
1,Success,952950,4973.476663874249,{2}
1,Success,953050,4973.476663874249,{2}
1,Success,953150,4973.476663874249,{2}
1,Success,953250,4973.476663874249,{2}
1,Success,953350,4973.476663874249,{2}
1,Success,953450,4973.476663874249,{2}
1,Success,953550,4973.476663874249,{2}
1,Success,953650,4973.476663874249,{2}
1,Success,953750,4973.476663874249,{2}
1,Success,953850,4973.476663874249,{2}
1,Success,953950,4973.476663874249,{2}
1,Success,954050,4973.476663874249,{2}
1,Success,954150,4973.476663874249,{2}
1,Success,954250,4973.635514505536,{2}
1,Success,954350,4973.476663874249,{4}
1,Success,954450,4973.476663874249,{2}
1,Success,954550,4973.476663874249,{2}
1,Success,954650,4973.460927625939,{2}
1,Success,954750,4973.476663874249,{2}
1,Success,954850,4973.476663874249,{2}
1,Success,954950,4973.476663874249,{2}
1,Success,955050,4973.476663874249,{2}
1,Success,955150,4973.476663874249,{2}
1,Success,955250,4973.476663874249,{2}
1,Success,955350,4973.476663874249,{2}
1,Success,955450,4973.476663874249,{2}
1,Success,955550,4973.476663874249,{2}
1,Success,955650,4973.476663874249,{2}
1,Success,955750,4973.476663874249,{2}
1,Success,955850,4973.476663874249,{2}
1,Success,955950,4973.476663874249,{2}
1,Success,956050,4973.476663874249,{2}
1,Success,956150,4973.476663874249,{2}
1,Success,956250,4973.476663874249,{2}
1,Success,956350,4973.476663874249,{2}
1,Success,956450,4973.476663874249,{2}
1,Success,956550,4973.476663874249,{2}
1,Success,956650,4973.476663874249,{2}
1,Success,956750,4973.476663874249,{2}
1,Success,956850,4973.476663874249,{2}
1,Success,956950,4973.476663874249,{2}
1,Success,957050,4974.3886550955585,{2}
1,Success,957150,4973.536315918189,{2}
1,Success,957250,4973.536315918189,{2}
1,Success,957350,4973.536315918189,{2}
1,Success,957450,4973.536315918189,{2}
1,Success,957550,4973.536315918189,{2}
1,Success,957650,4973.536315918189,{2}
1,Success,957750,4973.536315918189,{2}
1,Success,957850,4973.536315918189,{2}
1,Success,957950,4973.536315918189,{2}
1,Success,958050,4973.536315918189,{2}
1,Success,958150,4973.536315918189,{2}
1,Success,958250,4974.394246825941,{2}
1,Success,958350,4973.593254123189,{2}
1,Success,958450,4973.677467901699,{2}
1,Success,958550,4973.52053869575,{2}
1,Success,958650,4973.593254123189,{2}
1,Success,958750,4973.593254123189,{2}
1,Success,958850,4973.593254123189,{2}
1,Success,958950,4973.593254123189,{2}
1,Success,959050,4973.71854201957,{2}
1,Success,959150,4973.577661239316,{2}
1,Success,959250,4973.593254123189,{2}
1,Success,959350,4973.593254123189,{2}
1,Success,959450,4973.593254123189,{2}
1,Success,959550,4973.593254123189,{2}
1,Success,959650,4973.593254123189,{2}
1,Success,959750,4973.593254123189,{2}
1,Success,959850,4973.593254123189,{2}
1,Success,959950,4973.593254123189,{2}
1,Success,960050,4973.593254123189,{2}
1,Success,960150,4973.593254123189,{2}
1,Success,960250,4973.593254123189,{2}
1,Success,960350,4973.593254123189,{2}
1,Success,960450,4973.593254123189,{2}
1,Success,960550,4973.593254123189,{2}
1,Success,960650,4973.593254123189,{2}
1,Success,960750,4973.593254123189,{2}
1,Success,960850,4973.593254123189,{2}
1,Success,960950,4973.593254123189,{2}
1,Success,961050,4973.593254123189,{2}
1,Success,961150,4973.593254123189,{2}
1,Success,961250,4973.593254123189,{2}
1,Success,961350,4973.593254123189,{4}
1,Success,961450,4973.593254123189,{2}
1,Success,961550,4973.593254123189,{4}
1,Success,961650,4973.593254123189,{2}
1,Success,961750,4973.593254123189,{2}
1,Success,961850,4973.593254123189,{2}
1,Success,961950,4973.577661239316,{2}
1,Success,962050,4973.593254123189,{2}
1,Success,962150,4973.593254123189,{2}
1,Success,962250,4973.593254123189,{2}
1,Success,962350,4973.593254123189,{2}
1,Success,962450,4973.593254123189,{2}
1,Success,962550,4973.593254123189,{2}
1,Success,962650,4973.593254123189,{2}
1,Success,962750,4973.593254123189,{2}
1,Success,962850,4973.593254123189,{2}
1,Success,962950,4973.593254123189,{2}
1,Success,963050,4973.593254123189,{2}
1,Success,963150,4973.593254123189,{2}
1,Success,963250,4973.593254123189,{2}
1,Success,963350,4973.593254123189,{2}
1,Success,963450,4973.593254123189,{2}
1,Success,963550,4973.593254123189,{2}
1,Success,963650,4973.593254123189,{2}
1,Success,963750,4973.593254123189,{2}
1,Success,963850,4973.593254123189,{2}
1,Success,963950,4973.593254123189,{2}
1,Success,964050,4973.593254123189,{2}
1,Success,964150,4973.593254123189,{2}
1,Success,964250,4973.593254123189,{2}
1,Success,964350,4973.593254123189,{2}
1,Success,964450,4973.593254123189,{2}
1,Success,964550,4973.593254123189,{2}
1,Success,964650,4973.593254123189,{2}
1,Success,964750,4973.593254123189,{2}
1,Success,964850,4973.593254123189,{2}
1,Success,964950,4973.593254123189,{2}
1,Success,965050,4973.593254123189,{2}
1,Success,965150,4973.593254123189,{2}
1,Success,965250,4973.593254123189,{2}
1,Success,965350,4973.593254123189,{2}
1,Success,965450,4973.593254123189,{2}
1,Success,965550,4973.593254123189,{4}
1,Success,965650,4973.593254123189,{2}
1,Success,965750,4973.593254123189,{2}
1,Success,965850,4973.577661239316,{2}
1,Success,965950,4973.593254123189,{2}
1,Success,966050,4973.593254123189,{2}
1,Success,966150,4973.593254123189,{2}
1,Success,966250,4973.593254123189,{2}
1,Success,966350,4973.593254123189,{2}
1,Success,966450,4974.430694292425,{2}
1,Success,966550,4973.647479541148,{2}
1,Success,966650,4973.577661239316,{2}
1,Success,966750,4973.647479541148,{2}
1,Success,966850,4973.647479541148,{2}
1,Success,966950,4973.647479541148,{2}
1,Success,967050,4973.647479541148,{2}
1,Success,967150,4973.647479541148,{2}
1,Success,967250,4973.647479541148,{2}
1,Success,967350,4973.647479541148,{2}
1,Success,967450,4973.647479541148,{2}
1,Success,967550,4973.647479541148,{2}
1,Success,967650,4973.647479541148,{2}
1,Success,967750,4973.647479541148,{2}
1,Success,967850,4973.647479541148,{2}
1,Success,967950,4973.647479541148,{2}
1,Success,968050,4973.647479541148,{2}
1,Success,968150,4973.647479541148,{2}
1,Success,968250,4973.647479541148,{2}
1,Success,968350,4973.647479541148,{2}
1,Success,968450,4973.647479541148,{2}
1,Success,968550,4973.647479541148,{2}
1,Success,968650,4973.647479541148,{2}
1,Success,968750,4973.647479541148,{2}
1,Success,968850,4973.647479541148,{2}
1,Success,968950,4973.647479541148,{2}
1,Success,969050,4973.647479541148,{2}
1,Success,969150,4973.647479541148,{2}
1,Success,969250,4973.647479541148,{2}
1,Success,969350,4973.647479541148,{2}
1,Success,969450,4973.647479541148,{2}
1,Success,969550,4973.647479541148,{2}
1,Success,969650,4973.647479541148,{2}
1,Success,969750,4973.647479541148,{2}
1,Success,969850,4973.647479541148,{4}
1,Success,969950,4973.647479541148,{2}
1,Success,970050,4973.647479541148,{2}
1,Success,970150,4973.577661239316,{2}
1,Success,970250,4973.647479541148,{2}
1,Success,970350,4973.647479541148,{2}
1,Success,970450,4973.647479541148,{2}
1,Success,970550,4973.647479541148,{4}
1,Success,970650,4973.647479541148,{2}
1,Success,970750,4973.647479541148,{2}
1,Success,970850,4973.647479541148,{2}
1,Success,970950,4973.647479541148,{2}
1,Success,971050,4973.647479541148,{2}
1,Success,971150,4973.647479541148,{2}
1,Success,971250,4973.647479541148,{2}
1,Success,971350,4973.647479541148,{4}
1,Success,971450,4973.647479541148,{2}
1,Success,971550,4973.577661239316,{2}
1,Success,971650,4973.647479541148,{2}
1,Success,971750,4973.647479541148,{2}
1,Success,971850,4973.647479541148,{2}
1,Success,971950,4973.647479541148,{2}
1,Success,972050,4973.647479541148,{2}
1,Success,972150,4973.647479541148,{2}
1,Success,972250,4973.647479541148,{2}
1,Success,972350,4973.647479541148,{2}
1,Success,972450,4973.647479541148,{2}
1,Success,972550,4973.647479541148,{2}
